0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,speed,mean
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650607508767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650607508767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650607508767,0.0,0.0,0.0,0.0,0.0,0.00650607508767,0.0,0.0,0.0,0.0,0.00650607508767,0.0,0.0,0.0,0.0,25.1282051282,0.000325303754383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312984470151,0.010740594031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149332553851,0.0,0.0,0.0,0.035291662003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231956297465,0.0,0.0,0.0,0.0,0.0,0.0,0.00650607508767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392469560338,0.0,0.0,0.0,0.0,0.0190847152551,0.0,0.0149332553851,0.0,0.0,0.0,0.0,0.0,0.0231956297465,0.0,0.0,0.0,0.0,0.035291662003,0.0,0.010740594031,0.0470464056456,0.0,27.6923076923,0.00311504881369
0.0602978168244,0.0,0.0,0.0,0.0,0.0,0.0,0.0565222859984,0.0,0.0,0.0,0.0547020446936,0.0,0.0584775755196,0.0547020446936,0.0,0.0,0.0,0.0622191220208,0.0,0.0,0.0622191220208,0.0584775755196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470464056456,0.0,0.0,0.0,0.0584775755196,0.0,0.0,0.0,0.0622191220208,0.0,0.0,0.0,0.0,0.0622191220208,0.0,0.0622191220208,0.0,0.0,0.0547020446936,0.0547020446936,0.0538520477782,0.0,0.0,0.0,0.0584775755196,0.0470464056456,0.0,0.0,0.0,0.0708689107504,0.0,0.0,0.0547020446936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685162636341,0.0,0.0622191220208,0.0566555049316,0.0,0.0,0.0685162636341,0.0685162636341,0.0,0.0584775755196,0.0584775755196,0.0,0.0,0.0,0.0,0.060999186307,0.0508918734374,0.0,0.0,0.0,0.0584775755196,0.0,0.0547020446936,0.0584775755196,0.0,30.2564102564,0.0187907683266
0.0640393633256,0.0,0.0,0.0622191220208,0.0,0.0,0.0,0.0702779090341,0.0685162636341,0.0622191220208,0.0,0.0622191220208,0.0,0.0622191220208,0.0622191220208,0.0575935942794,0.0,0.0,0.0622191220208,0.0,0.0,0.0622191220208,0.0622191220208,0.0622191220208,0.0,0.0685162636341,0.0622191220208,0.0575935942794,0.0,0.0,0.0685162636341,0.0622191220208,0.0575935942794,0.0622191220208,0.0,0.0566555049316,0.0622191220208,0.0622191220208,0.0,0.0622191220208,0.0,0.0622191220208,0.0,0.0,0.0,0.0,0.0655765911397,0.0,0.0622191220208,0.0622191220208,0.0,0.0584775755196,0.0685162636341,0.0575935942794,0.0,0.00346876158113,0.0,0.0693991485069,0.0622191220208,0.0622191220208,0.0,0.0,0.0746104572516,0.0622191220208,0.0,0.0622191220208,0.0622191220208,0.0,0.0622191220208,0.0622191220208,0.0575935942794,0.0,0.0,0.0685162636341,0.0,0.0685162636341,0.0,0.0685162636341,0.0566555049316,0.0,0.0622191220208,0.0777548422055,0.0746104572516,0.0575935942794,0.0622191220208,0.0746104572516,0.0,0.0622191220208,0.0622191220208,0.0,0.0685162636341,0.0622191220208,0.0,0.0685162636341,0.0,0.0685162636341,0.0,0.0622191220208,0.0622191220208,0.0,32.8205128205,0.0376787267961
0.0640393633256,0.0655765911397,0.0622191220208,0.0622191220208,0.0,0.0,0.0746104572516,0.0711525626663,0.0685162636341,0.0622191220208,0.0711525626663,0.0717656072106,0.0655765911397,0.0685162636341,0.0622191220208,0.0640393633256,0.0575935942794,0.0,0.0622191220208,0.0,0.0,0.0622191220208,0.0640393633256,0.0685162636341,0.0,0.0685162636341,0.0685162636341,0.0640393633256,0.0,0.0,0.0717656072106,0.0622191220208,0.0640393633256,0.0622191220208,0.0,0.0566555049316,0.0685162636341,0.0622191220208,0.0,0.0685162636341,0.0,0.0622191220208,0.0,0.0622191220208,0.0,0.0,0.0655765911397,0.0566555049316,0.0622191220208,0.0622191220208,0.0622191220208,0.0622191220208,0.0746104572516,0.0575935942794,0.0,0.00346876158113,0.0,0.0693991485069,0.0622191220208,0.0622191220208,0.0,0.0,0.0746104572516,0.0622191220208,0.0,0.0622191220208,0.0622191220208,0.0685162636341,0.0622191220208,0.0622191220208,0.0640393633256,0.0685162636341,0.0,0.0685162636341,0.00346876158113,0.0685162636341,0.0,0.0777548422055,0.0566555049316,0.0,0.0746104572516,0.0777548422055,0.0805076883517,0.0702779090341,0.0622191220208,0.0746104572516,0.0,0.0685162636341,0.0685162636341,0.0622191220208,0.0685162636341,0.0622191220208,0.0,0.0685162636341,0.0,0.0685162636341,0.0,0.0622191220208,0.0622191220208,0.0622191220208,35.3846153846,0.0474603587093
0.0763152168835,0.0655765911397,0.0685162636341,0.0655765911397,0.0,0.00346876158113,0.0821572723522,0.0711525626663,0.0777548422055,0.0622191220208,0.0711525626663,0.0717656072106,0.0688764564528,0.0685162636341,0.0622191220208,0.0649431316812,0.0575935942794,0.00346876158113,0.0746104572516,0.0622191220208,0.00346876158113,0.0763152168835,0.0640393633256,0.0685162636341,0.0,0.0685162636341,0.0749590226002,0.0640393633256,0.0,0.0622191220208,0.0717656072106,0.0805076883517,0.0640393633256,0.0622191220208,0.0,0.0649431316812,0.0685162636341,0.0622191220208,0.0685162636341,0.0685162636341,0.0622191220208,0.0622191220208,0.0622191220208,0.0622191220208,0.0640393633256,0.0622191220208,0.0655765911397,0.0601081736965,0.0622191220208,0.0622191220208,0.0622191220208,0.0622191220208,0.0805076883517,0.0610302348591,0.0726333041013,0.0655765911397,0.0685162636341,0.0771616108606,0.0622191220208,0.0717656072106,0.0777548422055,0.0,0.0746104572516,0.0622191220208,0.0,0.0622191220208,0.0622191220208,0.0777548422055,0.0685162636341,0.0685162636341,0.0640393633256,0.0746104572516,0.0622191220208,0.0685162636341,0.0777548422055,0.0685162636341,0.0,0.0777548422055,0.0631313659222,0.0,0.0746104572516,0.0808449745914,0.0805076883517,0.0702779090341,0.0685162636341,0.0805076883517,0.0622191220208,0.0685162636341,0.0746104572516,0.0685162636341,0.0685162636341,0.0685162636341,0.0685162636341,0.0685162636341,0.0,0.0746104572516,0.00346876158113,0.0622191220208,0.0685162636341,0.0763152168835,37.9487179487,0.0597919967232
0.0763152168835,0.0697576589301,0.0685162636341,0.0865402979049,0.0,0.0717656072106,0.0821572723522,0.0743565361898,0.0777548422055,0.0622191220208,0.0711525626663,0.0749590226002,0.0808449745914,0.0777548422055,0.0622191220208,0.0711525626663,0.0610302348591,0.0077032805245,0.0824913999741,0.0794301953386,0.0644080747623,0.0851713639387,0.0673656162772,0.0746104572516,0.00842718029739,0.081334420372,0.0749590226002,0.0766605240825,0.0,0.0622191220208,0.0777548422055,0.0805076883517,0.0640393633256,0.0685162636341,0.0622191220208,0.0802619830128,0.0685162636341,0.0622191220208,0.0685162636341,0.0835502816027,0.0622191220208,0.0717656072106,0.0622191220208,0.0685162636341,0.0640393633256,0.0622191220208,0.0688764564528,0.0601081736965,0.0685162636341,0.0746104572516,0.0777548422055,0.0685162636341,0.0805076883517,0.0610302348591,0.0726333041013,0.0655765911397,0.0777548422055,0.0771616108606,0.0622191220208,0.0808449745914,0.0777548422055,0.0835502816027,0.0746104572516,0.0749590226002,0.0,0.0685162636341,0.0622191220208,0.0777548422055,0.0777548422055,0.075464838164,0.0702779090341,0.0746104572516,0.0655765911397,0.0685162636341,0.0794301953386,0.0746104572516,0.0688764564528,0.0777548422055,0.0631313659222,0.0717656072106,0.0746104572516,0.0824913999741,0.0821572723522,0.0821572723522,0.0702779090341,0.0805076883517,0.0685162636341,0.0805076883517,0.0805076883517,0.075464838164,0.0717656072106,0.0777548422055,0.0746104572516,0.0685162636341,0.0746104572516,0.0746104572516,0.0688764564528,0.0746104572516,0.0717656072106,0.0794301953386,40.5128205128,0.0693735135127
0.0794301953386,0.0758117708831,0.0777548422055,0.0952037508268,0.00842718029739,0.0777548422055,0.0821572723522,0.0977710225529,0.0777548422055,0.0717656072106,0.0711525626663,0.0816701237482,0.0824913999741,0.0808449745914,0.0685162636341,0.0743565361898,0.0706347441714,0.0655765911397,0.0824913999741,0.0851713639387,0.0644080747623,0.0910441390808,0.085827441575,0.0805076883517,0.0631313659222,0.081334420372,0.0766605240825,0.0766605240825,0.0685162636341,0.0622191220208,0.0777548422055,0.081334420372,0.0734969412776,0.0777548422055,0.078097396374,0.0859761994433,0.0805076883517,0.0640393633256,0.0746104572516,0.0865402979049,0.0811816151027,0.0717656072106,0.075464838164,0.0717656072106,0.0851713639387,0.0808449745914,0.0721196045311,0.0726333041013,0.0717656072106,0.0746104572516,0.0808449745914,0.0835502816027,0.0835502816027,0.0610302348591,0.0726333041013,0.0655765911397,0.0835502816027,0.0771616108606,0.0685162636341,0.0808449745914,0.0777548422055,0.0835502816027,0.0805076883517,0.0824913999741,0.0640393633256,0.0746104572516,0.0693991485069,0.0777548422055,0.0777548422055,0.075464838164,0.0702779090341,0.0746104572516,0.0655765911397,0.0746104572516,0.0851713639387,0.0805076883517,0.0838817409805,0.0808449745914,0.0682538734958,0.0717656072106,0.0835502816027,0.0824913999741,0.0851713639387,0.0851713639387,0.0702779090341,0.0881333573247,0.0746104572516,0.0835502816027,0.0835502816027,0.0816701237482,0.0758117708831,0.0897987220511,0.0746104572516,0.0797695440199,0.0746104572516,0.0805076883517,0.0811816151027,0.0746104572516,0.0808449745914,0.0794301953386,43.0769230769,0.0767992214575
