0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,speed,mean
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5641025641,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650607508767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010740594031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1282051282,0.000172466691187
0.0,0.0,0.0,0.0,0.0,0.0272666549647,0.0,0.035291662003,0.0,0.035291662003,0.0,0.0,0.0,0.0,0.0,0.0312984470151,0.0,0.0,0.0,0.0231956297465,0.0,0.0,0.0,0.00650607508767,0.0,0.0,0.0231956297465,0.0,0.0,0.0312984470151,0.0,0.0,0.0,0.0231956297465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035291662003,0.0190847152551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272666549647,0.0,0.0,0.0,0.0,0.0,0.0,0.0431649852129,0.0,0.0,0.0231956297465,0.0,0.0,0.0547020446936,0.0,0.0,0.0312984470151,0.0,0.0,0.0,0.0312984470151,0.0309042311531,0.0272666549647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231956297465,0.0,27.6923076923,0.00583208939099
0.0,0.0392469560338,0.0,0.0584775755196,0.0,0.0622191220208,0.0,0.0622191220208,0.0584775755196,0.0584775755196,0.0,0.0,0.0,0.0,0.0,0.0547020446936,0.0,0.0665215605916,0.0,0.0470464056456,0.0584775755196,0.0508918734374,0.0,0.0431649852129,0.0622191220208,0.0584775755196,0.0665215605916,0.0,0.0,0.064774717133,0.0,0.0,0.0,0.0508918734374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641838272973,0.0,0.0,0.0,0.0,0.0,0.064774717133,0.0,0.0,0.0470464056456,0.0392469560338,0.0,0.060999186307,0.0,0.0,0.0565981252151,0.0,0.0508918734374,0.0508918734374,0.0,0.0,0.0571890150508,0.0,0.0,0.0,0.0,0.0,0.0,0.0685162636341,0.0,0.0,0.0547020446936,0.0604082964713,0.0,0.0622191220208,0.0,0.0,0.0622191220208,0.0,0.0,0.0,0.0584775755196,0.0686271208927,0.0431649852129,0.0,0.0431649852129,0.0,0.0,0.0,0.0,0.0,0.00346876158113,0.0,0.0,0.0,0.0,0.0508918734374,0.0762128229749,0.0,30.2564102564,0.0210670217367
0.0,0.0622191220208,0.0679253737985,0.0622191220208,0.0604082964713,0.0622191220208,0.0,0.0622191220208,0.0622191220208,0.0622191220208,0.0,0.0,0.0,0.0622191220208,0.0622191220208,0.0622191220208,0.0,0.0740386379188,0.0584775755196,0.0685162636341,0.0685162636341,0.0622191220208,0.0,0.0622191220208,0.0740386379188,0.0622191220208,0.0740386379188,0.0,0.0,0.0685162636341,0.0685162636341,0.0,0.0685162636341,0.0622191220208,0.0,0.0685162636341,0.0,0.0622191220208,0.0,0.0,0.0,0.0740386379188,0.0622191220208,0.0,0.0,0.0,0.0622191220208,0.0702779090341,0.0,0.00346876158113,0.0622191220208,0.0584775755196,0.0622191220208,0.064774717133,0.0575935942794,0.0,0.0740386379188,0.0,0.0584775755196,0.0622191220208,0.0,0.0641838272973,0.064774717133,0.0,0.0685162636341,0.0622191220208,0.0,0.0,0.0,0.0685162636341,0.0622191220208,0.0,0.0622191220208,0.0679253737985,0.0,0.0717656072106,0.0,0.0,0.0746104572516,0.0622191220208,0.0,0.00346876158113,0.0618350446385,0.0856785539488,0.064774717133,0.0,0.060999186307,0.0622191220208,0.0,0.0,0.0622191220208,0.0,0.00346876158113,0.0622191220208,0.0622191220208,0.0,0.0,0.0685162636341,0.0799543694761,0.0771928824886,32.8205128205,0.0394726949556
0.0,0.0622191220208,0.0679253737985,0.0685162636341,0.0740386379188,0.0655765911397,0.00687824373755,0.0622191220208,0.0685162636341,0.0685162636341,0.0,0.0,0.00842718029739,0.0655765911397,0.0622191220208,0.0685162636341,0.0622191220208,0.0771928824886,0.0622191220208,0.0685162636341,0.0685162636341,0.0685162636341,0.0,0.0688764564528,0.0740386379188,0.0622191220208,0.0886317788101,0.0,0.0,0.0685162636341,0.0685162636341,0.00423451894337,0.0702779090341,0.0685162636341,0.0,0.0685162636341,0.0,0.0622191220208,0.0,0.00423451894337,0.0,0.0799543694761,0.0685162636341,0.0640393633256,0.0,0.0,0.0631313659222,0.0702779090341,0.00346876158113,0.00346876158113,0.0685162636341,0.0685162636341,0.0622191220208,0.0685162636341,0.0575935942794,0.0,0.0740386379188,0.0,0.0655765911397,0.0685162636341,0.0685162636341,0.0740386379188,0.0717656072106,0.0,0.0685162636341,0.0622191220208,0.0,0.0,0.00423451894337,0.0685162636341,0.0622191220208,0.0,0.0622191220208,0.0679253737985,0.0,0.0749590226002,0.0,0.0,0.0746104572516,0.0622191220208,0.0640393633256,0.00346876158113,0.066473194642,0.0856785539488,0.0717656072106,0.0,0.0685162636341,0.0622191220208,0.0,0.0679253737985,0.0622191220208,0.0,0.00346876158113,0.0685162636341,0.0622191220208,0.0685162636341,0.0,0.0702779090341,0.0799543694761,0.0771928824886,35.3846153846,0.0455588169995
0.0077032805245,0.0622191220208,0.0679253737985,0.0799543694761,0.0799543694761,0.0655765911397,0.0721196045311,0.0622191220208,0.0717656072106,0.0685162636341,0.0125786401674,0.0679253737985,0.0166895546589,0.078097396374,0.0799543694761,0.0685162636341,0.0655765911397,0.0830065207317,0.0688764564528,0.0685162636341,0.0685162636341,0.078097396374,0.0,0.0688764564528,0.0740386379188,0.0640393633256,0.0886317788101,0.0622191220208,0.0,0.0685162636341,0.0685162636341,0.02015831624,0.0734969412776,0.0685162636341,0.00423451894337,0.0685162636341,0.0679253737985,0.0622191220208,0.0166895546589,0.0125786401674,0.0655765911397,0.0799543694761,0.0717656072106,0.0640393633256,0.0,0.0622191220208,0.0631313659222,0.0702779090341,0.00346876158113,0.026918887699,0.0685162636341,0.0717656072106,0.0622191220208,0.0685162636341,0.0702779090341,0.0,0.0799543694761,0.0,0.078097396374,0.0685162636341,0.0746104572516,0.0740386379188,0.0717656072106,0.0685162636341,0.0685162636341,0.0717656072106,0.0,0.00842718029739,0.0125786401674,0.0746104572516,0.0688764564528,0.0688764564528,0.0685162636341,0.0830065207317,0.0679253737985,0.078097396374,0.00346876158113,0.0160474017485,0.0746104572516,0.0743565361898,0.0640393633256,0.0655765911397,0.0805997396145,0.0856785539488,0.0749590226002,0.0,0.0717656072106,0.0622191220208,0.0,0.0740386379188,0.0717656072106,0.0655765911397,0.0118959418785,0.0685162636341,0.0685162636341,0.0746104572516,0.0,0.0771616108606,0.0830065207317,0.0830065207317,37.9487179487,0.0567023600015
0.026918887699,0.0622191220208,0.0711848786024,0.0860059354558,0.0799543694761,0.0655765911397,0.0721196045311,0.0685162636341,0.0749590226002,0.0685162636341,0.02015831624,0.0740386379188,0.0166895546589,0.088953500219,0.0799543694761,0.0685162636341,0.0655765911397,0.0883680927078,0.078097396374,0.0685162636341,0.0759000280835,0.078097396374,0.0575935942794,0.073847633579,0.0799543694761,0.0640393633256,0.0940746422023,0.0622191220208,0.0,0.0717656072106,0.0685162636341,0.02015831624,0.0734969412776,0.078097396374,0.0166895546589,0.0746104572516,0.0830065207317,0.0622191220208,0.0166895546589,0.02015831624,0.078097396374,0.0799543694761,0.0717656072106,0.0640393633256,0.0685162636341,0.0721196045311,0.0682538734958,0.0734969412776,0.02015831624,0.026918887699,0.0749590226002,0.0717656072106,0.0622191220208,0.0685162636341,0.0702779090341,0.0125786401674,0.0799543694761,0.0655765911397,0.078097396374,0.0685162636341,0.0856785539488,0.0860059354558,0.0717656072106,0.0685162636341,0.0835502816027,0.078097396374,0.0740386379188,0.0166895546589,0.02015831624,0.0746104572516,0.0688764564528,0.0721196045311,0.0702779090341,0.0830065207317,0.0771928824886,0.0811816151027,0.0102293330402,0.078097396374,0.0746104572516,0.0775052996489,0.0640393633256,0.0688764564528,0.0836407426575,0.0886317788101,0.0749590226002,0.0685162636341,0.0717656072106,0.0622191220208,0.0,0.0856785539488,0.0717656072106,0.0734969412776,0.026918887699,0.0685162636341,0.0746104572516,0.0777548422055,0.0622191220208,0.0802619830128,0.0860059354558,0.0946966261467,40.5128205128,0.0650853798852
0.0428294713852,0.0622191220208,0.0743882956367,0.088953500219,0.0799543694761,0.0655765911397,0.078097396374,0.0685162636341,0.0808449745914,0.0759000280835,0.0302124707187,0.0771928824886,0.0166895546589,0.088953500219,0.0799543694761,0.0749590226002,0.0802927149079,0.0883680927078,0.078097396374,0.0685162636341,0.0759000280835,0.078097396374,0.0702779090341,0.0831577365909,0.0830065207317,0.0640393633256,0.0968827222953,0.0622191220208,0.0640393633256,0.0749590226002,0.0685162636341,0.02015831624,0.0766605240825,0.078097396374,0.0166895546589,0.0805076883517,0.0886317788101,0.0717656072106,0.02015831624,0.026918887699,0.092366145946,0.0830065207317,0.0717656072106,0.0673656162772,0.0746104572516,0.0828248876604,0.071507729627,0.0734969412776,0.026918887699,0.0302124707187,0.0749590226002,0.0749590226002,0.0746104572516,0.0685162636341,0.0702779090341,0.0166895546589,0.0799543694761,0.0655765911397,0.0842125653572,0.0685162636341,0.15726097248,0.0860059354558,0.095821413051,0.0717656072106,0.0940746422023,0.0871911337084,0.0771928824886,0.0166895546589,0.02015831624,0.089478623829,0.0811816151027,0.0721196045311,0.085827441575,0.0860059354558,0.0830065207317,0.0901182067272,0.0784392952665,0.078097396374,0.0746104572516,0.0775052996489,0.0640393633256,0.088953500219,0.0836407426575,0.0968827222953,0.0749590226002,0.0805076883517,0.0717656072106,0.0673656162772,0.00842718029739,0.0968827222953,0.0749590226002,0.0734969412776,0.0366306641926,0.0811816151027,0.0746104572516,0.0777548422055,0.0622191220208,0.0833088207196,0.0860059354558,0.0974939604529,43.0769230769,0.0713718348261
