Damaged connection,Connection,Zone,Inf factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,742,A1,0.34,A2,0,A3,-0.1,A4,0.09,A5,0.09,A6,0.09,A7,0.07,A8,0.07,A9,0.1,A10,0.09,A11,0.08,A12,0.07,A13,0.06,A14,0.05,A15,0.04,A16,0.03,B1,0.44,B2,0,B3,0,B4,0.13,B5,0.12,B6,0.11,B7,0.1,B8,0.08,B9,0.11,B10,0.09,B11,0.08,B12,0.06,B13,0.04,B14,0.02,B15,0,B16,-0.01,C1,-0.63,C2,0.92,C3,1.05,C4,0.33,C5,0.24,C6,0.19,C7,0.15,C8,0.1,C9,0.13,C10,0.09,C11,0.07,C12,0.04,C13,0.01,C14,0.01,C15,0,C16,-0.01
739,737,A1,0.37,A2,0.92,A3,0.96,A4,0.57,A5,0.48,A6,0.43,A7,0.4,A8,0.34,A9,0.39,A10,0.35,A11,0.31,A12,0.26,A13,0.19,A14,0.02,A15,0,A16,0.18,B1,0.53,B2,0.46,B3,0.4,B4,0.36,B5,0.32,B6,0.29,B7,0.25,B8,0.22,B9,0.27,B10,0.23,B11,0.2,B12,0.16,B13,0.12,B14,0.02,B15,0,B16,0.08,C1,0.57,C2,0,C3,-0.11,C4,0.14,C5,0.15,C6,0.13,C7,0.12,C8,0.1,C9,0.14,C10,0.12,C11,0.1,C12,0.08,C13,0.06,C14,0.03,C15,0,C16,-0.02
739,738,A1,0.20,A2,0,A3,0,A4,0.16,A5,0.21,A6,0.24,A7,0.27,A8,0.31,A9,0.28,A10,0.33,A11,0.36,A12,0.4,A13,0.49,A14,1,A15,0.92,A16,0.03,B1,0.07,B2,0.09,B3,0.1,B4,0.14,B5,0.16,B6,0.17,B7,0.18,B8,0.19,B9,0.16,B10,0.17,B11,0.17,B12,0.18,B13,0.18,B14,-0.11,B15,0,B16,0.74,C1,0.02,C2,0,C3,0.02,C4,0.05,C5,0.06,C6,0.07,C7,0.09,C8,0.09,C9,0.07,C10,0.08,C11,0.09,C12,0.09,C13,0.09,C14,-0.1,C15,0,C16,0.36
739,739,A1,0.00,A2,0,A3,0,A4,0,A5,0,A6,0,A7,0,A8,0,A9,0,A10,0,A11,0,A12,0,A13,0,A14,0,A15,0,A16,0,B1,0,B2,0,B3,0,B4,0,B5,0,B6,0,B7,0,B8,0,B9,0,B10,0,B11,0,B12,0,B13,0,B14,0,B15,0,B16,0,C1,0,C2,0,C3,0,C4,0,C5,0,C6,0,C7,0,C8,0,C9,0,C10,0,C11,0,C12,0,C13,0,C14,0,C15,0,C16,0
739,740,A1,0.07,A2,0,A3,0.02,A4,0.12,A5,0.15,A6,0.17,A7,0.19,A8,0.21,A9,0.17,A10,0.18,A11,0.2,A12,0.2,A13,0.2,A14,-0.09,A15,0,A16,0.72,B1,-0.1,B2,-0.08,B3,-0.03,B4,-0.01,B5,0.06,B6,0.1,B7,0.13,B8,0.18,B9,0.15,B10,0.2,B11,0.25,B12,0.31,B13,0.39,B14,1.06,B15,0.92,B16,-0.54,C1,-0.01,C2,0,C3,0.01,C4,0.04,C5,0.06,C6,0.08,C7,0.09,C8,0.11,C9,0.08,C10,0.1,C11,0.11,C12,0.13,C13,0.13,C14,0,C15,0,C16,0.44
739,741,A1,0.59,A2,0,A3,-0.12,A4,0.17,A5,0.17,A6,0.16,A7,0.14,A8,0.13,A9,0.17,A10,0.15,A11,0.13,A12,0.11,A13,0.09,A14,0.03,A15,0,A16,0.01,B1,0.24,B2,0.33,B3,0.38,B4,0.26,B5,0.23,B6,0.19,B7,0.17,B8,0.13,B9,0.17,B10,0.14,B11,0.12,B12,0.09,B13,0.06,B14,0.02,B15,0,B16,0,C1,-0.46,C2,0,C3,1.05,C4,0.37,C5,0.28,C6,0.23,C7,0.18,C8,0.13,C9,0.17,C10,0.13,C11,0.1,C12,0.06,C13,0.03,C14,0.01,C15,0,C16,-0.01
739,742,A1,-0.01,A2,0,A3,0.02,A4,0.04,A5,0.06,A6,0.07,A7,0.09,A8,0.1,A9,0.07,A10,0.08,A11,0.1,A12,0.1,A13,0.1,A14,-0.09,A15,0,A16,0.34,B1,0.01,B2,0.02,B3,0.03,B4,0.05,B5,0.06,B6,0.08,B7,0.1,B8,0.11,B9,0.08,B10,0.1,B11,0.11,B12,0.12,B13,0.12,B14,0,B15,0,B16,0.44,C1,-0.01,C2,0,C3,0.01,C4,0.01,C5,0.04,C6,0.08,C7,0.1,C8,0.13,C9,0.1,C10,0.14,C11,0.19,C12,0.24,C13,0.33,C14,1.05,C15,0.92,C16,-0.63
740,737,A1,0.03,A2,0.92,A3,1,A4,0.49,A5,0.4,A6,0.36,A7,0.33,A8,0.28,A9,0.31,A10,0.27,A11,0.24,A12,0.21,A13,0.16,A14,0,A15,0,A16,0.2,B1,0.74,B2,0,B3,-0.11,B4,0.18,B5,0.18,B6,0.17,B7,0.17,B8,0.16,B9,0.19,B10,0.18,B11,0.17,B12,0.16,B13,0.14,B14,0.1,B15,0.09,B16,0.07,C1,0.36,C2,0,C3,-0.1,C4,0.09,C5,0.09,C6,0.09,C7,0.08,C8,0.07,C9,0.09,C10,0.09,C11,0.07,C12,0.06,C13,0.05,C14,0.02,C15,0,C16,0.02
740,738,A1,0.18,A2,0,A3,0.02,A4,0.19,A5,0.26,A6,0.31,A7,0.35,A8,0.39,A9,0.34,A10,0.4,A11,0.43,A12,0.48,A13,0.57,A14,0.96,A15,0.92,A16,0.37,B1,0.08,B2,0,B3,0.02,B4,0.12,B5,0.16,B6,0.2,B7,0.23,B8,0.27,B9,0.22,B10,0.25,B11,0.29,B12,0.32,B13,0.36,B14,0.4,B15,0.46,B16,0.53,C1,-0.02,C2,0,C3,0.03,C4,0.06,C5,0.08,C6,0.1,C7,0.12,C8,0.14,C9,0.1,C10,0.12,C11,0.13,C12,0.15,C13,0.14,C14,-0.11,C15,0,C16,0.57
740,739,A1,0.72,A2,0,A3,-0.09,A4,0.2,A5,0.2,A6,0.2,A7,0.18,A8,0.17,A9,0.21,A10,0.19,A11,0.17,A12,0.15,A13,0.12,A14,0.02,A15,0,A16,0.07,B1,-0.54,B2,0.92,B3,1.06,B4,0.39,B5,0.31,B6,0.25,B7,0.2,B8,0.15,B9,0.18,B10,0.13,B11,0.1,B12,0.06,B13,-0.01,B14,-0.03,B15,-0.08,B16,-0.1,C1,0.44,C2,0,C3,0,C4,0.13,C5,0.13,C6,0.11,C7,0.1,C8,0.08,C9,0.11,C10,0.09,C11,0.08,C12,0.06,C13,0.04,C14,0.01,C15,0,C16,-0.01
740,740,A1,0,A2,0,A3,0,A4,0,A5,0,A6,0,A7,0,A8,0,A9,0,A10,0,A11,0,A12,0,A13,0,A14,0,A15,0,A16,0,B1,0,B2,0,B3,0,B4,0,B5,0,B6,0,B7,0,B8,0,B9,0,B10,0,B11,0,B12,0,B13,0,B14,0,B15,0,B16,0,C1,0,C2,0,C3,0,C4,0,C5,0,C6,0,C7,0,C8,0,C9,0,C10,0,C11,0,C12,0,C13,0,C14,0,C15,0,C16,0
740,741,A1,0.34,A2,0,A3,-0.09,A4,0.1,A5,0.1,A6,0.1,A7,0.08,A8,0.07,A9,0.1,A10,0.09,A11,0.07,A12,0.06,A13,0.04,A14,0.02,A15,0,A16,-0.01,B1,0.44,B2,0,B3,0,B4,0.12,B5,0.12,B6,0.11,B7,0.1,B8,0.08,B9,0.11,B10,0.1,B11,0.08,B12,0.06,B13,0.05,B14,0.03,B15,0.02,B16,0.01,C1,-0.63,C2,0.92,C3,1.05,C4,0.33,C5,0.24,C6,0.19,C7,0.14,C8,0.1,C9,0.13,C10,0.1,C11,0.08,C12,0.04,C13,0.01,C14,0.01,C15,0,C16,-0.01
740,742,A1,0.01,A2,0,A3,0.03,A4,0.09,A5,0.11,A6,0.13,A7,0.15,A8,0.17,A9,0.13,A10,0.14,A11,0.16,A12,0.17,A13,0.17,A14,-0.12,A15,0,A16,0.59,B1,0,B2,0,B3,0.02,B4,0.06,B5,0.09,B6,0.12,B7,0.14,B8,0.17,B9,0.13,B10,0.17,B11,0.19,B12,0.23,B13,0.26,B14,0.38,B15,0.33,B16,0.24,C1,-0.01,C2,0,C3,0.01,C4,0.03,C5,0.06,C6,0.1,C7,0.13,C8,0.17,C9,0.13,C10,0.18,C11,0.23,C12,0.28,C13,0.37,C14,1.05,C15,0,C16,-0.46
741,739,B1,-0.39,B2,0.92,B3,1.05,B4,0.41,B5,0.33,B6,0.27,B7,0.22,B8,0.17,B9,0.21,B10,0.17,B11,0.14,B12,0.1,B13,0.05,B14,0.01,B15,0,B16,0.02,C1,0.25,C2,0.32,C3,0.36,C4,0.24,C5,0.2,C6,0.17,C7,0.15,C8,0.08,C9,0.15,C10,0.12,C11,0.1,C12,0.07,C13,0.04,C14,0.02,C15,0,C16,-0.02,D1,0.42,D2,0,D3,-0.09,D4,0.09,D5,0.09,D6,0.08,D7,0.07,D8,0.06,D9,0.09,D10,0.07,D11,0.05,D12,0.04,D13,0.03,D14,0.03,D15,0,D16,-0.05
741,740,B1,0.03,B2,0,B3,0.01,B4,0.04,B5,0.08,B6,0.11,B7,0.14,B8,0.18,B9,0.14,B10,0.19,B11,0.23,B12,0.29,B13,0.37,B14,1.05,B15,0.92,B16,-0.54,C1,0.01,C2,0.02,C3,0.03,C4,0.05,C5,0.06,C6,0.08,C7,0.09,C8,0.09,C9,0.08,C10,0.1,C11,0.1,C12,0.12,C13,0.12,C14,-0.01,C15,0,C16,0.44,D1,-0.05,D2,0,D3,0.02,D4,0.01,D5,0.02,D6,0.03,D7,0.04,D8,0.05,D9,0.03,D10,0.04,D11,0.05,D12,0.05,D13,0.05,D14,-0.09,D15,0,D16,0.28
741,741,B1,0,B2,0,B3,0,B4,0,B5,0,B6,0,B7,0,B8,0,B9,0,B10,0,B11,0,B12,0,B13,0,B14,0,B15,0,B16,0,C1,0,C2,0,C3,0,C4,0,C5,0,C6,0,C7,0,C8,0,C9,0,C10,0,C11,0,C12,0,C13,0,C14,0,C15,0,C16,0,D1,0,D2,0,D3,0,D4,0,D5,0,D6,0,D7,0,D8,0,D9,0,D10,0,D11,0,D12,0,D13,0,D14,0,D15,0,D16,0
741,742,B1,-0.02,B2,0,B3,0.01,B4,0.04,B5,0.06,B6,0.07,B7,0.09,B8,0.11,B9,0.08,B10,0.1,B11,0.11,B12,0.13,B13,0.13,B14,0,B15,0,B16,0.44,C1,-0.11,C2,-0.09,C3,-0.05,C4,-0.02,C5,0.02,C6,0.06,C7,0.09,C8,0.13,C9,0.11,C10,0.15,C11,0.21,C12,0.26,C13,0.35,C14,1.06,C15,0.92,C16,-0.63,D1,-0.02,D2,0,D3,0.01,D4,0.04,D5,0.06,D6,0.07,D7,0.09,D8,0.11,D9,0.08,D10,0.1,D11,0.11,D12,0.13,D13,0.13,D14,0,D15,0,D16,0.44
741,743,B1,0.42,B2,0,B3,-0.09,B4,0.09,B5,0.09,B6,0.08,B7,0.07,B8,0.06,B9,0.09,B10,0.07,B11,0.05,B12,0.04,B13,0.03,B14,0.03,B15,0,B16,-0.05,C1,0.25,C2,0.32,C3,0.36,C4,0.24,C5,0.2,C6,0.17,C7,0.15,C8,0.12,C9,0.15,C10,0.12,C11,0.1,C12,0.07,C13,0.04,C14,0.02,C15,0,C16,-0.01,D1,-0.39,D2,0.92,D3,1.05,D4,0.41,D5,0.33,D6,0.27,D7,0.22,D8,0.17,D9,0.21,D10,0.17,D11,0.14,D12,0.1,D13,0.05,D14,0.01,D15,0,D16,0.02
741,744,B1,-0.05,B2,0,B3,0.02,B4,0.01,B5,0.02,B6,0.03,B7,0.04,B8,0.05,B9,0.03,B10,0.04,B11,0.05,B12,0.05,B13,0.05,B14,-0.09,B15,0,B16,0.28,C1,0.01,C2,0.02,C3,0.03,C4,0.05,C5,0.06,C6,0.08,C7,0.09,C8,0.11,C9,0.08,C10,0.1,C11,0.1,C12,0.12,C13,0.12,C14,-0.01,C15,0,C16,0.44,D1,0.03,D2,0,D3,0,D4,0.04,D5,0.08,D6,0.11,D7,0.14,D8,0.18,D9,0.14,D10,0.19,D11,0.23,D12,0.29,D13,0.37,D14,1.05,D15,0.92,D16,-0.54
742,739,B1,-0.54,B2,0.92,B3,1.05,B4,0.37,B5,0.29,B6,0.23,B7,0.19,B8,0.14,B9,0.18,B10,0.14,B11,0.11,B12,0.08,B13,0.04,B14,0.01,B15,0,B16,0.03,C1,0.44,C2,0,C3,-0.01,C4,0.12,C5,0.12,C6,0.1,C7,0.1,C8,0.08,C9,0.09,C10,0.09,C11,0.08,C12,0.06,C13,0.05,C14,0.03,C15,0.02,C16,0.01,D1,0.28,D2,0,D3,-0.09,D4,0.05,D5,0.05,D6,0.05,D7,0.04,D8,0.03,D9,0.05,D10,0.04,D11,0.03,D12,0.02,D13,0.01,D14,0.02,D15,0,D16,-0.05
742,740,B1,0.02,B2,0,B3,0.01,B4,0.05,B5,0.1,B6,0.14,B7,0.17,B8,0.21,B9,0.17,B10,0.22,B11,0.27,B12,0.33,B13,0.41,B14,1.05,B15,0.92,B16,-0.39,C1,-0.02,C2,0,C3,0.02,C4,0.04,C5,0.07,C6,0.1,C7,0.12,C8,0.15,C9,0.08,C10,0.15,C11,0.17,C12,0.2,C13,0.24,C14,0.36,C15,0.32,C16,0.25,D1,-0.05,D2,0,D3,0.03,D4,0.03,D5,0.04,D6,0.05,D7,0.07,D8,0.09,D9,0.06,D10,0.07,D11,0.08,D12,0.09,D13,0.09,D14,-0.09,D15,0,D16,0.42
742,741,B1,0.44,B2,0,B3,0,B4,0.13,B5,0.13,B6,0.11,B7,0.1,B8,0.08,B9,0.11,B10,0.09,B11,0.07,B12,0.06,B13,0.04,B14,0.01,B15,0,B16,-0.02,C1,-0.63,C2,0.92,C3,1.06,C4,0.35,C5,0.26,C6,0.21,C7,0.15,C8,0.11,C9,0.13,C10,0.09,C11,0.06,C12,0.02,C13,-0.02,C14,-0.05,C15,-0.09,C16,-0.11,D1,0.44,D2,0,D3,0,D4,0.13,D5,0.13,D6,0.11,D7,0.1,D8,0.08,D9,0.11,D10,0.09,D11,0.07,D12,0.06,D13,0.04,D14,0.01,D15,0,D16,-0.02
742,742,B1,0,B2,0,B3,0,B4,0,B5,0,B6,0,B7,0,B8,0,B9,0,B10,0,B11,0,B12,0,B13,0,B14,0,B15,0,B16,0,C1,0,C2,0,C3,0,C4,0,C5,0,C6,0,C7,0,C8,0,C9,0,C10,0,C11,0,C12,0,C13,0,C14,0,C15,0,C16,0,D1,0,D2,0,D3,0,D4,0,D5,0,D6,0,D7,0,D8,0,D9,0,D10,0,D11,0,D12,0,D13,0,D14,0,D15,0,D16,0
742,743,B1,0.28,B2,0,B3,-0.09,B4,0.05,B5,0.05,B6,0.05,B7,0.04,B8,0.03,B9,0.05,B10,0.04,B11,0.03,B12,0.02,B13,0.01,B14,0.02,B15,0,B16,-0.05,C1,0.44,C2,0,C3,-0.01,C4,0.12,C5,0.12,C6,0.1,C7,0.1,C8,0.08,C9,0.11,C10,0.09,C11,0.08,C12,0.06,C13,0.05,C14,0.03,C15,0.02,C16,0.01,D1,-0.54,D2,0.92,D3,1.05,D4,0.37,D5,0.29,D6,0.23,D7,0.19,D8,0.14,D9,0.18,D10,0.14,D11,0.11,D12,0.08,D13,0.04,D14,0,D15,0,D16,0.03
742,744,B1,-0.05,B2,0,B3,0.03,B4,0.03,B5,0.04,B6,0.05,B7,0.07,B8,0.09,B9,0.06,B10,0.07,B11,0.08,B12,0.09,B13,0.09,B14,-0.09,B15,0,B16,0.42,C1,-0.01,C2,0,C3,0.02,C4,0.04,C5,0.07,C6,0.1,C7,0.12,C8,0.15,C9,0.12,C10,0.15,C11,0.17,C12,0.2,C13,0.24,C14,0.36,C15,0.32,C16,0.25,D1,0.02,D2,0,D3,0.01,D4,0.05,D5,0.1,D6,0.14,D7,0.17,D8,0.21,D9,0.17,D10,0.22,D11,0.27,D12,0.33,D13,0.41,D14,1.05,D15,0.92,D16,-0.39
743,741,C1,-0.39,C2,0.92,C3,1.05,C4,0.41,C5,0.33,C6,0.27,C7,0.22,C8,0.17,C9,0.21,C10,0.17,C11,0.14,C12,0.1,C13,0.05,C14,0.01,C15,0,C16,0.02,D1,0.25,D2,0.32,D3,0.36,D4,0.24,D5,0.2,D6,0.17,D7,0.15,D8,0.08,D9,0.15,D10,0.12,D11,0.1,D12,0.07,D13,0.04,D14,0.02,D15,0,D16,-0.02,E1,0.42,E2,0,E3,-0.09,E4,0.09,E5,0.09,E6,0.08,E7,0.07,E8,0.06,E9,0.09,E10,0.07,E11,0.05,E12,0.04,E13,0.03,E14,0.03,E15,0,E16,-0.05
743,742,C1,0.03,C2,0,C3,0.01,C4,0.04,C5,0.08,C6,0.11,C7,0.14,C8,0.18,C9,0.14,C10,0.19,C11,0.23,C12,0.29,C13,0.37,C14,1.05,C15,0.92,C16,-0.54,D1,0.01,D2,0.02,D3,0.03,D4,0.05,D5,0.06,D6,0.08,D7,0.09,D8,0.09,D9,0.08,D10,0.1,D11,0.1,D12,0.12,D13,0.12,D14,-0.01,D15,0,D16,0.44,E1,-0.05,E2,0,E3,0.02,E4,0.01,E5,0.02,E6,0.03,E7,0.04,E8,0.05,E9,0.03,E10,0.04,E11,0.05,E12,0.05,E13,0.05,E14,-0.09,E15,0,E16,0.28
743,743,C1,0,C2,0,C3,0,C4,0,C5,0,C6,0,C7,0,C8,0,C9,0,C10,0,C11,0,C12,0,C13,0,C14,0,C15,0,C16,0,D1,0,D2,0,D3,0,D4,0,D5,0,D6,0,D7,0,D8,0,D9,0,D10,0,D11,0,D12,0,D13,0,D14,0,D15,0,D16,0,E1,0,E2,0,E3,0,E4,0,E5,0,E6,0,E7,0,E8,0,E9,0,E10,0,E11,0,E12,0,E13,0,E14,0,E15,0,E16,0
743,744,C1,-0.02,C2,0,C3,0.01,C4,0.04,C5,0.06,C6,0.07,C7,0.09,C8,0.11,C9,0.08,C10,0.1,C11,0.11,C12,0.13,C13,0.13,C14,0,C15,0,C16,0.44,D1,-0.11,D2,-0.09,D3,-0.05,D4,-0.02,D5,0.02,D6,0.06,D7,0.09,D8,0.13,D9,0.11,D10,0.15,D11,0.21,D12,0.26,D13,0.35,D14,1.06,D15,0.92,D16,-0.63,E1,-0.02,E2,0,E3,0.01,E4,0.04,E5,0.06,E6,0.07,E7,0.09,E8,0.11,E9,0.08,E10,0.1,E11,0.11,E12,0.13,E13,0.13,E14,0,E15,0,E16,0.44
743,745,C1,0.42,C2,0,C3,-0.09,C4,0.09,C5,0.09,C6,0.08,C7,0.07,C8,0.06,C9,0.09,C10,0.07,C11,0.05,C12,0.04,C13,0.03,C14,0.03,C15,0,C16,-0.05,D1,0.25,D2,0.32,D3,0.36,D4,0.24,D5,0.2,D6,0.17,D7,0.15,D8,0.12,D9,0.15,D10,0.12,D11,0.1,D12,0.07,D13,0.04,D14,0.02,D15,0,D16,-0.01,E1,-0.39,E2,0.92,E3,1.05,E4,0.41,E5,0.33,E6,0.27,E7,0.22,E8,0.17,E9,0.21,E10,0.17,E11,0.14,E12,0.1,E13,0.05,E14,0.01,E15,0,E16,0.02
743,746,C1,-0.05,C2,0,C3,0.02,C4,0.01,C5,0.02,C6,0.03,C7,0.04,C8,0.05,C9,0.03,C10,0.04,C11,0.05,C12,0.05,C13,0.05,C14,-0.09,C15,0,C16,0.28,D1,0.01,D2,0.02,D3,0.03,D4,0.05,D5,0.06,D6,0.08,D7,0.09,D8,0.11,D9,0.08,D10,0.1,D11,0.1,D12,0.12,D13,0.12,D14,-0.01,D15,0,D16,0.44,E1,0.03,E2,0,E3,0,E4,0.04,E5,0.08,E6,0.11,E7,0.14,E8,0.18,E9,0.14,E10,0.19,E11,0.23,E12,0.29,E13,0.37,E14,1.05,E15,0.92,E16,-0.54
744,741,C1,-0.54,C2,0.92,C3,1.05,C4,0.37,C5,0.29,C6,0.23,C7,0.19,C8,0.14,C9,0.18,C10,0.14,C11,0.11,C12,0.08,C13,0.04,C14,0.01,C15,0,C16,0.03,D1,0.44,D2,0,D3,-0.01,D4,0.12,D5,0.12,D6,0.1,D7,0.1,D8,0.08,D9,0.09,D10,0.09,D11,0.08,D12,0.06,D13,0.05,D14,0.03,D15,0.02,D16,0.01,E1,0.28,E2,0,E3,-0.09,E4,0.05,E5,0.05,E6,0.05,E7,0.04,E8,0.03,E9,0.05,E10,0.04,E11,0.03,E12,0.02,E13,0.01,E14,0.02,E15,0,E16,-0.05
